gbifID,occurrenceID,basisOfRecord,scientificName,kingdom,phylum,class,order,family,genus,species,taxonRank,individualCount,eventDate,year,month,day,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,countryCode,stateProvince,occurrenceStatus,license
1000000532,urn:catalog:POLL:531,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,5,2020-01-02,2020,1,2,41.503753,-104.994833,1000,US,Ohio,PRESENT,CC_BY_NC_4_0
1000000533,urn:catalog:POLL:532,PRESERVED_SPECIMEN,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,50,2021-01-09,2021,1,9,28.630142,-93.185762,1000,US,Oregon,PRESENT,CC0_1_0
1000000534,urn:catalog:POLL:533,MACHINE_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,2,2020-10-19,2020,10,19,47.83808,-122.13858,100,US,California,PRESENT,CC_BY_4_0
1000000535,urn:catalog:POLL:534,PRESERVED_SPECIMEN,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,1,2022-04-16,2022,4,16,35.271527,-81.672558,1000,US,Wisconsin,PRESENT,CC0_1_0
1000000536,urn:catalog:POLL:535,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2022-10-01,2022,10,1,28.3166,-98.857556,10,US,Alabama,PRESENT,CC_BY_NC_4_0
1000000537,urn:catalog:POLL:536,MACHINE_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2021-07-06,2021,7,6,28.824698,-123.348664,500,US,Pennsylvania,PRESENT,CC0_1_0
1000000538,urn:catalog:POLL:537,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,5,2020-11-13,2020,11,13,26.85764,-120.905851,100,US,Pennsylvania,PRESENT,CC0_1_0
1000000539,urn:catalog:POLL:538,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,5,2021-01-15,2021,1,15,43.784435,-102.220678,50,US,Colorado,PRESENT,CC0_1_0
1000000540,urn:catalog:POLL:539,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,10,2020-01-14,2020,1,14,27.428732,-90.953263,10,US,North Carolina,PRESENT,CC_BY_4_0
1000000541,urn:catalog:POLL:540,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2021-05-18,2021,5,18,27.503006,-97.808273,500,US,South Dakota,PRESENT,CC_BY_4_0
1000000542,urn:catalog:POLL:541,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,2,2020-08-18,2020,8,18,44.911319,-88.895752,10,US,South Dakota,PRESENT,CC_BY_NC_4_0
1000000543,urn:catalog:POLL:542,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,1,2023-01-12,2023,1,12,32.770498,-96.88308,10,US,Kansas,PRESENT,CC0_1_0
1000000544,urn:catalog:POLL:543,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2020-05-09,2020,5,9,25.24059,-86.452029,50,US,Florida,PRESENT,CC_BY_NC_4_0
1000000545,urn:catalog:POLL:544,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,5,2022-04-17,2022,4,17,25.745487,-111.900251,500,US,South Dakota,PRESENT,CC_BY_NC_4_0
1000000546,urn:catalog:POLL:545,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2023-03-14,2023,3,14,27.912091,-118.011517,10,US,Minnesota,PRESENT,CC_BY_4_0
1000000547,urn:catalog:POLL:546,MACHINE_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,3,2022-06-09,2022,6,9,29.62144,-90.205048,50,US,Illinois,PRESENT,CC0_1_0
1000000548,urn:catalog:POLL:547,MACHINE_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,3,2020-01-28,2020,1,28,40.463509,-96.630353,100,US,Florida,PRESENT,CC0_1_0
1000000549,urn:catalog:POLL:548,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,25,2020-03-06,2020,3,6,28.275831,-122.95511,50,US,Texas,PRESENT,CC_BY_NC_4_0
1000000550,urn:catalog:POLL:549,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,5,2023-04-01,2023,4,1,27.352985,-102.622292,1000,US,Missouri,PRESENT,CC0_1_0
1000000551,urn:catalog:POLL:550,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,5,2023-06-06,2023,6,6,42.853259,-118.397779,50,US,South Dakota,PRESENT,CC_BY_4_0
1000000552,urn:catalog:POLL:551,MACHINE_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,2,2020-09-17,2020,9,17,40.605327,-93.946982,50,US,North Carolina,PRESENT,CC_BY_NC_4_0
1000000553,urn:catalog:POLL:552,PRESERVED_SPECIMEN,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2023-12-18,2023,12,18,34.947781,-101.742783,50,US,Missouri,PRESENT,CC_BY_NC_4_0
1000000554,urn:catalog:POLL:553,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,2,2021-04-04,2021,4,4,37.683435,-89.243765,10,US,Colorado,PRESENT,CC_BY_4_0
1000000555,urn:catalog:POLL:554,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,2,2020-10-27,2020,10,27,31.987616,-78.177872,500,US,Missouri,PRESENT,CC_BY_4_0
1000000556,urn:catalog:POLL:555,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,3,2022-07-07,2022,7,7,36.08001,-107.269051,50,US,Pennsylvania,PRESENT,CC_BY_4_0
1000000557,urn:catalog:POLL:556,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,3,2023-08-19,2023,8,19,36.660144,-69.179129,50,US,Oregon,PRESENT,CC_BY_4_0
1000000558,urn:catalog:POLL:557,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2020-10-13,2020,10,13,33.793695,-93.701016,1000,US,South Dakota,PRESENT,CC_BY_4_0
1000000559,urn:catalog:POLL:558,PRESERVED_SPECIMEN,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2023-11-19,2023,11,19,46.257733,-88.948279,1000,US,Ohio,PRESENT,CC_BY_4_0
1000000560,urn:catalog:POLL:559,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2022-10-30,2022,10,30,24.885485,-85.361339,100,US,Minnesota,PRESENT,CC_BY_NC_4_0
1000000561,urn:catalog:POLL:560,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,3,2021-09-21,2021,9,21,43.27211,-86.162937,100,US,Arizona,PRESENT,CC0_1_0
1000000562,urn:catalog:POLL:561,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,3,2020-09-26,2020,9,26,27.485188,-95.119182,1000,US,Ohio,PRESENT,CC0_1_0
1000000563,urn:catalog:POLL:562,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,3,2021-08-14,2021,8,14,43.641137,-99.846053,500,US,Alabama,PRESENT,CC_BY_NC_4_0
1000000564,urn:catalog:POLL:563,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2022-04-23,2022,4,23,39.281886,-121.407537,100,US,Oregon,PRESENT,CC0_1_0
1000000565,urn:catalog:POLL:564,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,1,2022-05-11,2022,5,11,44.738674,-123.230064,500,US,Pennsylvania,PRESENT,CC0_1_0
1000000566,urn:catalog:POLL:565,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,5,2023-10-16,2023,10,16,26.840344,-103.917231,1000,US,Nebraska,PRESENT,CC_BY_NC_4_0
1000000567,urn:catalog:POLL:566,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,5,2023-07-04,2023,7,4,37.915535,-105.314499,100,US,Florida,PRESENT,CC0_1_0
1000000568,urn:catalog:POLL:567,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,2,2020-05-12,2020,5,12,36.526109,-102.207529,50,US,Georgia,PRESENT,CC0_1_0
1000000569,urn:catalog:POLL:568,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,3,2023-07-23,2023,7,23,41.448636,-116.543828,1000,US,Alabama,PRESENT,CC_BY_NC_4_0
1000000570,urn:catalog:POLL:569,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2022-08-29,2022,8,29,37.322973,-82.055324,100,US,Kansas,PRESENT,CC0_1_0
1000000571,urn:catalog:POLL:570,PRESERVED_SPECIMEN,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,3,2021-05-27,2021,5,27,37.47763,-75.224546,500,US,Florida,PRESENT,CC_BY_4_0
1000000572,urn:catalog:POLL:571,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,5,2020-11-08,2020,11,8,34.810303,-70.523908,500,US,Alabama,PRESENT,CC_BY_NC_4_0
1000000573,urn:catalog:POLL:572,PRESERVED_SPECIMEN,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,3,2021-07-29,2021,7,29,31.912026,-96.189168,100,US,Wisconsin,PRESENT,CC0_1_0
1000000574,urn:catalog:POLL:573,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,2,2022-06-04,2022,6,4,36.074345,-84.200222,500,US,Minnesota,PRESENT,CC0_1_0
1000000575,urn:catalog:POLL:574,PRESERVED_SPECIMEN,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,2,2023-07-31,2023,7,31,27.343817,-75.30581,100,US,Illinois,PRESENT,CC_BY_4_0
1000000576,urn:catalog:POLL:575,PRESERVED_SPECIMEN,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,3,2023-02-18,2023,2,18,47.57632,-100.448261,100,US,Pennsylvania,PRESENT,CC_BY_NC_4_0
1000000577,urn:catalog:POLL:576,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,3,2023-02-04,2023,2,4,41.645858,-106.708764,500,US,Virginia,PRESENT,CC_BY_NC_4_0
1000000578,urn:catalog:POLL:577,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,2,2021-11-17,2021,11,17,47.359211,-70.638338,10,US,Texas,PRESENT,CC0_1_0
1000000579,urn:catalog:POLL:578,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,3,2023-05-12,2023,5,12,29.941457,-94.848598,50,US,Virginia,PRESENT,CC_BY_4_0
1000000580,urn:catalog:POLL:579,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2020-06-13,2020,6,13,45.604184,-95.907902,1000,US,Kansas,PRESENT,CC_BY_4_0
1000000581,urn:catalog:POLL:580,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,25,2020-10-31,2020,10,31,43.91096,-114.241074,50,US,North Carolina,PRESENT,CC_BY_4_0
1000000582,urn:catalog:POLL:581,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,5,2020-06-04,2020,6,4,40.751658,-118.281087,1000,US,Colorado,PRESENT,CC_BY_4_0
1000000583,urn:catalog:POLL:582,PRESERVED_SPECIMEN,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,1,2023-10-22,2023,10,22,39.5007,-76.078855,1000,US,Ohio,PRESENT,CC_BY_4_0
1000000584,urn:catalog:POLL:583,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,2,2021-09-11,2021,9,11,32.097192,-89.187342,50,US,North Carolina,PRESENT,CC_BY_4_0
1000000585,urn:catalog:POLL:584,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2023-06-28,2023,6,28,44.093859,-105.765086,100,US,North Carolina,PRESENT,CC_BY_NC_4_0
1000000586,urn:catalog:POLL:585,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2022-08-14,2022,8,14,36.536371,-113.475168,500,US,Missouri,PRESENT,CC0_1_0
1000000587,urn:catalog:POLL:586,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2020-11-29,2020,11,29,26.201398,-92.558906,10,US,Indiana,PRESENT,CC0_1_0
1000000588,urn:catalog:POLL:587,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,3,2022-08-26,2022,8,26,32.008716,-90.924641,10,US,Indiana,PRESENT,CC_BY_4_0
1000000589,urn:catalog:POLL:588,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,10,2021-05-25,2021,5,25,46.94713,-112.597868,10,US,Pennsylvania,PRESENT,CC_BY_NC_4_0
1000000590,urn:catalog:POLL:589,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,2,2023-08-09,2023,8,9,44.916326,-75.544169,50,US,Georgia,PRESENT,CC_BY_NC_4_0
1000000591,urn:catalog:POLL:590,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,2,2022-11-09,2022,11,9,48.065737,-119.654799,50,US,Florida,PRESENT,CC_BY_4_0
1000000592,urn:catalog:POLL:591,PRESERVED_SPECIMEN,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,2,2020-10-08,2020,10,8,39.571841,-104.024648,100,US,Arizona,PRESENT,CC0_1_0
1000000593,urn:catalog:POLL:592,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2022-03-07,2022,3,7,30.440242,-85.377896,10,US,Missouri,PRESENT,CC_BY_4_0
1000000594,urn:catalog:POLL:593,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,1,2022-10-21,2022,10,21,28.407561,-108.738079,100,US,Colorado,PRESENT,CC_BY_NC_4_0
1000000595,urn:catalog:POLL:594,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,5,2020-04-28,2020,4,28,28.985947,-76.908676,10,US,Wisconsin,PRESENT,CC_BY_4_0
1000000596,urn:catalog:POLL:595,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,10,2022-11-24,2022,11,24,24.975096,-81.9576,50,US,Nebraska,PRESENT,CC0_1_0
1000000597,urn:catalog:POLL:596,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,2,2020-07-16,2020,7,16,33.876371,-79.131186,500,US,Oregon,PRESENT,CC0_1_0
1000000598,urn:catalog:POLL:597,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,3,2021-04-29,2021,4,29,29.094264,-117.651374,500,US,Ohio,PRESENT,CC_BY_NC_4_0
1000000599,urn:catalog:POLL:598,PRESERVED_SPECIMEN,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,10,2022-12-18,2022,12,18,34.379731,-116.41854,500,US,Iowa,PRESENT,CC_BY_4_0
1000000600,urn:catalog:POLL:599,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2022-04-16,2022,4,16,46.939866,-108.02776,500,US,Alabama,PRESENT,CC_BY_4_0
1000000601,urn:catalog:POLL:600,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,5,2023-03-30,2023,3,30,34.832965,-94.710563,1000,US,North Carolina,PRESENT,CC_BY_NC_4_0
1000000602,urn:catalog:POLL:601,MACHINE_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,3,2022-10-05,2022,10,5,45.571628,-81.489076,10,US,Missouri,PRESENT,CC_BY_4_0
1000000603,urn:catalog:POLL:602,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,2,2021-11-21,2021,11,21,39.032114,-76.399474,500,US,Florida,PRESENT,CC_BY_NC_4_0
1000000604,urn:catalog:POLL:603,PRESERVED_SPECIMEN,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2023-05-14,2023,5,14,30.431157,-84.000719,1000,US,Wisconsin,PRESENT,CC_BY_4_0
1000000605,urn:catalog:POLL:604,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,3,2022-11-01,2022,11,1,33.040514,-71.105679,1000,US,Pennsylvania,PRESENT,CC0_1_0
1000000606,urn:catalog:POLL:605,PRESERVED_SPECIMEN,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,5,2021-05-04,2021,5,4,26.514069,-82.022248,1000,US,Texas,PRESENT,CC_BY_NC_4_0
1000000607,urn:catalog:POLL:606,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2020-10-02,2020,10,2,32.503102,-106.889596,100,US,Arizona,PRESENT,CC_BY_4_0
1000000608,urn:catalog:POLL:607,PRESERVED_SPECIMEN,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,2,2021-11-23,2021,11,23,40.760983,-109.257826,100,US,Colorado,PRESENT,CC_BY_4_0
1000000609,urn:catalog:POLL:608,PRESERVED_SPECIMEN,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,1,2020-08-29,2020,8,29,26.230666,-84.468934,1000,US,North Carolina,PRESENT,CC_BY_4_0
1000000610,urn:catalog:POLL:609,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,10,2023-05-24,2023,5,24,29.429634,-113.409942,500,US,Georgia,PRESENT,CC_BY_NC_4_0
1000000611,urn:catalog:POLL:610,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,2,2023-06-28,2023,6,28,33.654585,-119.168898,10,US,Washington,PRESENT,CC0_1_0
1000000612,urn:catalog:POLL:611,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,5,2020-05-05,2020,5,5,48.069189,-93.897185,50,US,Missouri,PRESENT,CC_BY_4_0
1000000613,urn:catalog:POLL:612,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,1,2020-08-04,2020,8,4,43.336684,-77.25561,100,US,Pennsylvania,PRESENT,CC_BY_NC_4_0
1000000614,urn:catalog:POLL:613,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2023-08-22,2023,8,22,42.103682,-118.670659,500,US,Texas,PRESENT,CC_BY_4_0
1000000615,urn:catalog:POLL:614,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2023-04-23,2023,4,23,27.288583,-78.966249,500,US,Colorado,PRESENT,CC0_1_0
1000000616,urn:catalog:POLL:615,PRESERVED_SPECIMEN,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,1,2022-11-28,2022,11,28,43.243901,-77.83461,50,US,Alabama,PRESENT,CC0_1_0
1000000617,urn:catalog:POLL:616,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2023-05-31,2023,5,31,43.346451,-96.769245,50,US,North Carolina,PRESENT,CC0_1_0
1000000618,urn:catalog:POLL:617,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,2,2023-04-22,2023,4,22,38.926465,-121.204657,500,US,Pennsylvania,PRESENT,CC_BY_NC_4_0
1000000619,urn:catalog:POLL:618,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2021-05-09,2021,5,9,48.268683,-114.461084,50,US,New York,PRESENT,CC_BY_4_0
1000000620,urn:catalog:POLL:619,PRESERVED_SPECIMEN,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,2,2021-03-02,2021,3,2,32.306094,-83.822989,500,US,California,PRESENT,CC_BY_NC_4_0
1000000621,urn:catalog:POLL:620,MACHINE_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,1,2023-04-16,2023,4,16,47.090539,-83.572768,50,US,North Carolina,PRESENT,CC_BY_4_0
1000000622,urn:catalog:POLL:621,MACHINE_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,2,2022-07-07,2022,7,7,46.453547,-72.844572,50,US,Florida,PRESENT,CC_BY_NC_4_0
1000000623,urn:catalog:POLL:622,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,3,2023-12-22,2023,12,22,24.775536,-90.995547,500,US,Washington,PRESENT,CC_BY_4_0
1000000624,urn:catalog:POLL:623,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,3,2023-08-10,2023,8,10,35.302797,-117.363826,1000,US,California,PRESENT,CC_BY_NC_4_0
1000000625,urn:catalog:POLL:624,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,50,2020-05-30,2020,5,30,47.950502,-117.518643,500,US,Washington,PRESENT,CC_BY_4_0
1000000626,urn:catalog:POLL:625,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2021-01-18,2021,1,18,26.974913,-83.034889,10,US,Illinois,PRESENT,CC_BY_NC_4_0
