ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME
USW0043012,20220714,SNOW,4,,,7,0700
USW0043012,20220717,TMIN,20,,,7,0800
USW0043012,20220717,TMAX,213,,,N,
USW0043012,20220725,TMAX,293,,,K,1800
USW0043012,20220725,TMIN,116,,,X,
USW0043012,20220725,PRCP,9,,,W,0800
USW0043012,20220725,SNOW,2,,,X,1700
USW0043012,20220805,SNWD,18,,,K,0700
USW0043012,20220805,PRCP,55,,,K,1800
USW0043012,20220805,TMAX,258,,,7,1800
USW0043012,20220808,TMAX,-60,,,W,0700
USW0043012,20220808,PRCP,21,,,K,
USW0043012,20220813,SNOW,13,,,W,0700
USW0043012,20220813,TMIN,119,,,X,1700
USW0043012,20220813,TMAX,181,,,7,1800
USW0043012,20220816,TMIN,-84,,,K,
USW0043012,20220816,SNOW,9,,,W,1700
USW0043012,20220816,SNWD,32,,,7,1800
USW0043012,20220823,TMIN,51,,,N,
USW0043012,20220823,SNOW,5,,,W,1700
USW0043012,20220826,PRCP,12,,,X,
USW0043012,20220826,TMAX,77,,,K,1800
USW0043012,20220827,TMIN,41,,,X,1700
USW0043012,20220827,PRCP,2,,,W,1700
USW0043012,20220827,SNWD,14,,,7,1800
USW0043012,20220827,TMAX,270,,,X,1700
USW0043012,20220828,PRCP,23,,,N,0800
USW0043012,20220828,TMIN,105,,,X,0800
USW0043012,20220831,PRCP,7,,,N,
USW0043012,20220831,TMIN,-25,,,7,0800
USW0043012,20220831,SNWD,5,,,7,
USW0043012,20220831,SNOW,2,,,K,0700
USW0043012,20220903,TMAX,200,,,K,0800
USW0043012,20220903,PRCP,130,,,7,1800
USW0043012,20220903,SNWD,22,,,K,1700
USW0043012,20220903,SNOW,0,,,7,0800
USW0043012,20220906,SNOW,24,,,K,1700
USW0043012,20220906,SNWD,2,,,N,
USW0043012,20220906,TMAX,179,,,N,1700
USW0043012,20220906,TMIN,-122,,,N,1700
USW0043012,20220913,PRCP,43,,,X,
USW0043012,20220913,TMAX,132,,,W,1700
USW0043012,20220913,SNOW,2,,,X,1700
USW0043012,20220920,SNOW,5,,,K,
USW0043012,20220920,SNWD,18,,,W,0800
USW0043012,20220920,TMIN,67,,,N,1800
USW0043012,20220922,TMIN,212,,,X,1700
USW0043012,20220922,SNOW,10,,,X,
USW0043012,20220924,SNOW,2,,,N,0800
USW0043012,20220924,TMAX,293,,,7,1700
USW0043012,20220924,SNWD,4,,,7,1700
USW0043012,20220926,TMIN,88,,,N,0700
USW0043012,20220926,PRCP,32,,,W,0700
USW0043012,20220928,SNOW,1,,,N,
USW0043012,20220928,PRCP,89,,,K,0700
USW0043012,20221002,SNWD,0,,,N,
USW0043012,20221002,TMIN,25,,,X,1800
USW0043012,20221002,SNOW,1,,,7,0700
USW0043012,20221002,TMAX,280,,,7,
USW0043012,20221010,TMIN,131,,,X,0700
USW0043012,20221010,TMAX,291,,,7,1800
USW0043012,20221010,SNWD,17,,,X,1700
USW0043012,20221011,SNOW,6,,,W,
USW0043012,20221011,TMAX,256,,,7,1700
USW0043012,20221013,SNWD,50,,,K,0800
USW0043012,20221013,TMAX,169,,,W,0700
USW0043012,20221013,SNOW,16,,,7,1800
USW0043012,20221014,PRCP,18,,,K,1700
USW0043012,20221014,SNOW,22,,,K,
USW0043012,20221014,SNWD,16,,,K,1800
USW0043012,20221026,SNOW,12,,,X,1700
USW0043012,20221026,TMAX,237,,,7,0700
USW0043012,20221026,PRCP,30,,,K,1700
USW0043012,20221026,SNWD,10,,,W,
USW0043012,20221027,SNOW,7,,,K,
USW0043012,20221027,TMIN,11,,,7,1700
USW0043012,20221027,SNWD,41,,,7,1700
USW0043012,20221027,TMAX,271,,,X,0700
USW0043012,20221101,PRCP,4,,,N,0800
USW0043012,20221101,TMAX,269,,,X,1700
USW0043012,20221101,TMIN,117,,,X,1700
USW0043012,20221103,SNOW,13,,,K,0800
USW0043012,20221103,TMAX,263,,,7,0800
USW0043012,20221103,SNWD,12,,,7,
USW0043012,20221105,SNOW,12,,,X,
USW0043012,20221105,PRCP,15,,,X,
USW0043012,20221105,SNWD,3,,,W,0800
USW0043012,20221105,TMAX,147,,,X,1700
USW0043012,20221113,PRCP,68,,,W,1700
USW0043012,20221113,SNWD,21,,,W,1800
USW0043012,20221113,SNOW,6,,,W,0700
USW0043012,20221113,TMIN,-126,,,N,1700
USW0043012,20221119,PRCP,57,,,K,0700
USW0043012,20221119,TMIN,-52,,,N,1700
USW0043012,20221121,SNOW,6,,,X,0800
USW0043012,20221121,SNWD,3,,,N,1700
USW0043012,20221121,TMAX,80,,,7,0800
USW0043012,20221121,PRCP,3,,,7,0700
USW0043012,20221128,PRCP,10,,,X,1700
USW0043012,20221128,TMAX,35,,,7,0700
USW0043012,20221128,TMIN,150,,,7,1800
USW0043012,20221128,SNWD,8,,,X,1800
USW0043012,20221202,PRCP,38,,,X,0700
USW0043012,20221202,SNOW,2,,,N,0800
USW0043012,20221205,TMIN,-41,,,7,1700
USW0043012,20221205,SNOW,2,,,X,1700
USW0043012,20221214,TMIN,41,,,W,1800
USW0043012,20221214,SNOW,1,,,N,1700
USW0043012,20221214,SNWD,2,,,W,1700
USW0043012,20221219,SNWD,20,,,7,1700
USW0043012,20221219,PRCP,19,,,N,1800
USW0043012,20221219,TMIN,83,,,W,
USW0043012,20221219,SNOW,20,,,N,
USW0043012,20221223,SNWD,24,,,7,0800
USW0043012,20221223,PRCP,0,,,7,0800
USW0043012,20221223,TMIN,-76,,,W,0800
USW0043012,20230103,TMIN,193,,,X,0700
USW0043012,20230103,PRCP,39,,,W,0700
USW0043012,20230115,TMIN,35,,,N,0800
USW0043012,20230115,SNWD,12,,,W,0800
USW0043012,20230117,PRCP,8,,,K,0700
USW0043012,20230117,SNWD,12,,,X,
USW0043012,20230121,SNWD,15,,,7,1800
USW0043012,20230121,SNOW,11,,,X,
USW0043012,20230121,TMIN,221,,,X,1800
USW0043012,20230121,TMAX,284,,,7,0700
USW0043012,20230202,SNOW,14,,,N,1700
USW0043012,20230202,TMAX,241,,,K,0800
USW0043012,20230202,TMIN,-22,,,X,1800
USW0043012,20230202,PRCP,47,,,7,
USW0043012,20230203,PRCP,68,,,K,1700
USW0043012,20230203,SNOW,18,,,7,0700
USW0043012,20230207,TMIN,149,,,7,0700
USW0043012,20230207,TMAX,246,,,7,0700
USW0043012,20230207,SNOW,10,,,N,
USW0043012,20230208,TMIN,31,,,N,1700
USW0043012,20230208,SNWD,43,,,7,1700
USW0043012,20230208,TMAX,38,,,W,0700
USW0043012,20230208,SNOW,2,,,K,1700
USW0043012,20230211,SNWD,7,,,X,0700
USW0043012,20230211,TMIN,29,,,W,0800
USW0043012,20230212,SNWD,2,,,W,1700
USW0043012,20230212,TMIN,-99,,,W,0700
USW0043012,20230212,TMAX,237,,,W,
USW0043012,20230212,SNOW,1,,,K,0800
USW0043012,20230213,TMIN,-64,,,N,
USW0043012,20230213,SNWD,6,,,7,1800
USW0043012,20230213,TMAX,204,,,K,1700
USW0043012,20230213,SNOW,6,,,X,
USW0043012,20230219,SNOW,17,,,X,0800
USW0043012,20230219,SNWD,20,,,K,1800
USW0043012,20230224,SNWD,7,,,X,0800
USW0043012,20230224,SNOW,10,,,7,1700
USW0043012,20230306,SNOW,16,,,W,
USW0043012,20230306,TMIN,-164,,,K,0800
USW0043012,20230307,SNWD,42,,,N,1700
USW0043012,20230307,SNOW,0,,,X,0700
USW0043012,20230312,SNOW,1,,,N,1800
USW0043012,20230312,TMAX,207,,,X,1700
USW0043012,20230312,TMIN,67,,,K,0700
USW0043012,20230312,SNWD,3,,,7,0700
USW0043012,20230315,SNOW,8,,,X,
USW0043012,20230315,SNWD,5,,,7,
USW0043012,20230319,SNOW,25,,,W,1800
USW0043012,20230319,TMAX,289,,,N,0700
USW0043012,20230321,SNWD,1,,,7,0700
USW0043012,20230321,TMIN,71,,,7,0800
USW0043012,20230321,PRCP,7,,,W,1800
USW0043012,20230321,SNOW,0,,,X,1800
USW0043012,20230322,TMIN,-27,,,X,
USW0043012,20230322,TMAX,174,,,W,1800
USW0043012,20230322,PRCP,2,,,X,1700
USW0043012,20230322,SNOW,2,,,X,1800
USW0043012,20230323,TMAX,267,,,X,0800
USW0043012,20230323,TMIN,-4,,,7,0800
USW0043012,20230324,PRCP,33,,,W,0800
USW0043012,20230324,TMIN,10,,,W,1800
USW0043012,20230324,TMAX,187,,,W,0800
USW0043012,20230324,SNOW,6,,,7,0700
USW0043012,20230406,TMIN,73,,,X,1800
USW0043012,20230406,SNOW,16,,,X,1700
USW0043012,20230406,TMAX,167,,,W,1800
USW0043012,20230406,SNWD,56,,,N,1700
USW0043012,20230409,TMIN,-49,,,X,
USW0043012,20230409,SNWD,37,,,N,1800
USW0043012,20230409,SNOW,6,,,K,1700
USW0043012,20230409,PRCP,67,,,W,1800
USW0043012,20230411,PRCP,56,,,7,0800
USW0043012,20230411,SNWD,5,,,7,0800
USW0043012,20230411,TMIN,85,,,N,0700
USW0043012,20230413,PRCP,29,,,N,0700
USW0043012,20230413,SNOW,7,,,K,
USW0043012,20230413,TMIN,45,,,K,0800
USW0043012,20230415,SNWD,49,,,W,0800
USW0043012,20230415,PRCP,7,,,W,0800
USW0043012,20230415,TMIN,80,,,W,
USW0043012,20230423,SNWD,9,,,K,
USW0043012,20230423,TMAX,163,,,N,0800
USW0043012,20230504,SNWD,16,,,W,0700
USW0043012,20230504,PRCP,13,,,7,0700
USW0043012,20230515,TMAX,218,,,X,1800
USW0043012,20230515,TMIN,-74,,,X,
USW0043012,20230515,SNWD,91,,,N,0700
USW0043012,20230518,PRCP,27,,,W,0700
USW0043012,20230518,TMAX,186,,,X,1800
USW0043012,20230518,SNOW,9,,,X,0800
USW0043012,20230518,TMIN,81,,,N,1800
USW0043012,20230522,TMIN,124,,,X,1700
USW0043012,20230522,SNWD,17,,,K,1700
USW0043012,20230522,SNOW,25,,,W,0700
USW0043012,20230522,TMAX,132,,,7,1700
USW0043012,20230524,SNOW,6,,,W,
USW0043012,20230524,TMIN,12,,,K,1800
USW0043012,20230524,TMAX,201,,,K,1700
USW0043012,20230524,SNWD,4,,,X,1700
USW0043012,20230601,SNOW,48,,,N,1700
USW0043012,20230601,PRCP,21,,,7,1800
USW0043012,20230601,TMIN,144,,,K,0800
USW0043012,20230601,TMAX,355,,,X,0800
USW0043012,20230603,SNWD,5,,,X,0700
USW0043012,20230603,PRCP,80,,,X,0800
USW0043012,20230603,SNOW,1,,,7,1700
USW0043012,20230603,TMAX,248,,,W,0800
USW0043012,20230604,TMIN,84,,,X,
USW0043012,20230604,PRCP,23,,,N,0800
USW0043012,20230612,SNOW,10,,,X,1700
USW0043012,20230612,SNWD,3,,,W,
USW0043012,20230612,TMAX,137,,,W,0700
USW0043012,20230615,SNWD,13,,,K,
USW0043012,20230615,SNOW,8,,,7,1700
USW0043012,20230615,TMAX,181,,,N,0700
USW0043012,20230615,PRCP,7,,,X,0800
USW0043012,20230628,TMAX,259,,,K,
USW0043012,20230628,TMIN,107,,,W,1700
USW0043012,20230628,PRCP,21,,,K,
USW0043012,20230628,SNOW,10,,,N,1800
USW0043012,20230708,TMIN,106,,,K,1700
USW0043012,20230708,SNOW,5,,,K,0700
USW0043012,20230708,SNWD,17,,,X,0800
USW0043012,20230710,SNOW,3,,,7,1700
USW0043012,20230710,TMIN,9,,,N,1700
USW0043012,20230710,PRCP,15,,,7,1700
USW0043012,20230717,TMIN,105,,,K,
USW0043012,20230717,SNOW,5,,,K,1800
USW0043012,20230718,TMAX,173,,,N,
USW0043012,20230718,SNOW,2,,,K,1700
USW0043012,20230718,PRCP,58,,,K,0700
USW0043012,20230718,SNWD,29,,,W,1700
USW0043012,20230719,SNWD,21,,,X,1800
USW0043012,20230719,PRCP,24,,,X,0800
USW0043012,20230719,SNOW,1,,,K,0800
USW0043012,20230719,TMAX,327,,,X,
USW0043012,20230720,SNOW,30,,,K,1700
USW0043012,20230720,PRCP,10,,,7,1800
USW0043012,20230721,PRCP,0,,,W,1700
USW0043012,20230721,SNWD,2,,,K,0700
USW0043012,20230722,TMAX,-25,,,X,1800
USW0043012,20230722,PRCP,38,,,K,
USW0043012,20230802,SNWD,36,,,K,0800
USW0043012,20230802,TMAX,193,,,K,0700
USW0043012,20230812,PRCP,0,,,7,1700
USW0043012,20230812,SNOW,2,,,7,1700
USW0043012,20230812,TMIN,35,,,X,0800
USW0043012,20230820,PRCP,14,,,X,0700
USW0043012,20230820,SNOW,12,,,X,0700
USW0043012,20230820,SNWD,9,,,7,
USW0043012,20230828,PRCP,12,,,W,
USW0043012,20230828,SNWD,15,,,W,
USW0043012,20230831,TMAX,227,,,K,0800
USW0043012,20230831,TMIN,-72,,,X,0700
USW0043012,20230902,PRCP,10,,,N,1700
USW0043012,20230902,TMAX,250,,,W,0800
USW0043012,20230902,SNOW,16,,,W,0800
USW0043012,20230902,SNWD,2,,,X,0800
USW0043012,20230910,PRCP,1,,,N,0700
USW0043012,20230910,SNOW,15,,,N,0700
USW0043012,20230911,SNOW,9,,,N,0700
USW0043012,20230911,TMAX,261,,,7,
USW0043012,20230911,PRCP,101,,,K,1700
USW0043012,20230912,SNOW,5,,,N,0800
USW0043012,20230912,PRCP,4,,,K,1700
USW0043012,20230915,SNWD,19,,,K,
USW0043012,20230915,TMAX,202,,,N,1800
USW0043012,20230916,SNWD,7,,,N,
USW0043012,20230916,PRCP,5,,,K,
USW0043012,20230916,TMAX,102,,,7,
USW0043012,20230916,SNOW,16,,,X,1800
USW0043012,20230924,TMIN,-11,,,N,0700
USW0043012,20230924,SNOW,1,,,X,1700
USW0043012,20230924,TMAX,178,,,W,0700
USW0043012,20230927,TMIN,6,,,W,1800
USW0043012,20230927,PRCP,45,,,N,1800
USW0043012,20230927,TMAX,20,,,N,1800
USW0043012,20231002,PRCP,102,,,W,1700
USW0043012,20231002,SNOW,0,,,N,1700
USW0043012,20231002,TMAX,261,,,W,1700
USW0043012,20231002,SNWD,66,,,X,0800
USW0043012,20231005,SNWD,25,,,7,0800
USW0043012,20231005,TMAX,225,,,X,0800
USW0043012,20231005,PRCP,1,,,7,1700
USW0043012,20231005,SNOW,0,,,W,1800
USW0043012,20231008,SNOW,5,,,X,0800
USW0043012,20231008,TMIN,201,,,X,
USW0043012,20231010,TMAX,257,,,7,
USW0043012,20231010,SNOW,1,,,N,0700
USW0043012,20231010,TMIN,-74,,,K,0800
USW0043012,20231010,SNWD,16,,,N,0800
USW0043012,20231011,SNWD,39,,,7,1800
USW0043012,20231011,SNOW,17,,,N,
USW0043012,20231011,TMIN,131,,,W,1700
USW0043012,20231011,PRCP,58,,,W,1700
USW0043012,20231013,TMAX,171,,,W,0700
USW0043012,20231013,TMIN,112,,,K,
USW0043012,20231014,TMIN,183,,,N,0800
USW0043012,20231014,SNWD,2,,,W,1800
USW0043012,20231014,TMAX,147,,,N,1700
USW0043012,20231014,SNOW,0,,,7,0800
USW0043012,20231015,TMAX,182,,,7,0700
USW0043012,20231015,SNWD,9,,,K,
USW0043012,20231015,PRCP,2,,,W,1800
USW0043012,20231015,TMIN,91,,,W,0800
USW0043012,20231016,SNWD,14,,,W,0700
USW0043012,20231016,PRCP,7,,,X,0800
USW0043012,20231017,TMIN,38,,,W,
USW0043012,20231017,SNWD,26,,,X,0800
USW0043012,20231017,SNOW,7,,,W,1700
USW0043012,20231020,TMIN,1,,,W,0800
USW0043012,20231020,TMAX,82,,,W,0800
USW0043012,20231020,SNOW,19,,,K,0700
USW0043012,20231022,PRCP,1,,,X,1700
USW0043012,20231022,TMIN,-111,,,K,1800
USW0043012,20231022,SNOW,1,,,W,0700
USW0043012,20231023,SNOW,11,,,N,0700
USW0043012,20231023,SNWD,39,,,7,0700
USW0043012,20231027,TMAX,84,,,7,1700
USW0043012,20231027,PRCP,6,,,X,1700
USW0043012,20231027,TMIN,131,,,N,0700
USW0043012,20231027,SNWD,2,,,K,0700
USW0043012,20231104,SNWD,5,,,7,1800
USW0043012,20231104,TMAX,40,,,N,0800
USW0043012,20231109,TMIN,93,,,X,1700
USW0043012,20231109,SNOW,4,,,X,1700
USW0043012,20231109,TMAX,273,,,W,1700
USW0043012,20231109,SNWD,12,,,N,1700
USW0043012,20231112,TMAX,115,,,X,
USW0043012,20231112,PRCP,5,,,W,0800
USW0043012,20231115,TMAX,262,,,N,0700
USW0043012,20231115,PRCP,45,,,N,
USW0043012,20231115,TMIN,80,,,N,0700
USW0043012,20231118,TMIN,53,,,K,0700
USW0043012,20231118,PRCP,30,,,N,0800
USW0043012,20231118,SNWD,3,,,W,0700
USW0043012,20231121,TMAX,329,,,W,0700
USW0043012,20231121,TMIN,112,,,7,0700
USW0043012,20231121,SNWD,0,,,K,1700
USW0043012,20231121,PRCP,22,,,X,0700
USW0043012,20231203,TMIN,200,,,W,
USW0043012,20231203,TMAX,177,,,W,0700
USW0043012,20231205,TMIN,-47,,,N,1800
USW0043012,20231205,SNOW,2,,,N,0800
USW0043012,20231205,TMAX,141,,,N,1800
USW0043012,20231205,SNWD,13,,,K,
USW0043012,20231208,PRCP,49,,,K,0800
USW0043012,20231208,SNOW,9,,,X,
USW0043012,20231208,TMIN,38,,,K,1700
USW0043012,20231210,SNWD,30,,,X,
USW0043012,20231210,SNOW,2,,,7,1700
USW0043012,20231210,TMAX,227,,,X,1800
USW0043012,20231212,SNWD,43,,,W,
USW0043012,20231212,PRCP,24,,,7,0800
USW0043012,20231212,TMAX,308,,,X,1700
USW0043012,20231213,PRCP,37,,,X,1700
USW0043012,20231213,TMIN,7,,,W,1700
USW0043012,20231213,SNWD,37,,,X,0800
USW0043012,20231213,TMAX,45,,,N,
USW0043012,20231217,TMIN,67,,,N,1800
USW0043012,20231217,PRCP,56,,,K,1800
USW0043012,20231217,TMAX,317,,,7,1800
USW0043012,20231217,SNWD,8,,,K,1700
USW0043012,20231222,PRCP,10,,,7,
USW0043012,20231222,SNWD,4,,,K,0800
USW0043012,20231224,SNWD,23,,,7,0700
USW0043012,20231224,PRCP,12,,,N,0800
USW0043012,20231224,TMIN,-36,,,7,0800
USW0043012,20231224,TMAX,231,,,N,
USW0080108,20200104,SNOW,4,,,7,0800
USW0080108,20200104,TMAX,113,,,X,0800
USW0080108,20200106,PRCP,97,,,7,
USW0080108,20200106,SNOW,16,,,N,1700
USW0080108,20200106,TMIN,17,,,X,
USW0080108,20200113,SNOW,4,,,W,0700
USW0080108,20200113,TMIN,96,,,X,0700
USW0080108,20200113,SNWD,5,,,N,0700
USW0080108,20200113,TMAX,150,,,X,1700
USW0080108,20200114,SNOW,2,,,W,
USW0080108,20200114,TMAX,205,,,K,1700
USW0080108,20200119,SNWD,1,,,K,0700
USW0080108,20200119,SNOW,4,,,N,1700
USW0080108,20200119,TMAX,280,,,7,0700
USW0080108,20200123,SNWD,5,,,W,0800
USW0080108,20200123,TMIN,114,,,7,1800
USW0080108,20200123,TMAX,253,,,K,
USW0080108,20200126,SNWD,41,,,K,
USW0080108,20200126,SNOW,22,,,W,0800
USW0080108,20200126,TMAX,185,,,N,
USW0080108,20200129,TMIN,1,,,N,
USW0080108,20200129,TMAX,93,,,7,
USW0080108,20200129,PRCP,45,,,N,1800
USW0080108,20200131,TMAX,193,,,X,1800
USW0080108,20200131,SNWD,1,,,7,
USW0080108,20200131,PRCP,43,,,N,0800
USW0080108,20200201,SNWD,16,,,7,1700
USW0080108,20200201,TMIN,13,,,K,0800
USW0080108,20200201,TMAX,-46,,,K,1700
USW0080108,20200202,TMAX,141,,,7,1800
USW0080108,20200202,TMIN,26,,,K,0800
USW0080108,20200202,SNWD,12,,,W,0800
USW0080108,20200202,PRCP,27,,,W,
USW0080108,20200209,TMAX,265,,,K,1800
USW0080108,20200209,PRCP,24,,,X,0700
USW0080108,20200209,SNOW,0,,,N,1800
USW0080108,20200209,TMIN,-37,,,W,1800
USW0080108,20200210,TMAX,182,,,7,0700
USW0080108,20200210,PRCP,31,,,7,
USW0080108,20200210,SNOW,8,,,X,
USW0080108,20200211,TMAX,271,,,N,1700
USW0080108,20200211,TMIN,132,,,X,
USW0080108,20200211,SNWD,33,,,N,1800
USW0080108,20200212,SNWD,8,,,7,0800
USW0080108,20200212,SNOW,15,,,N,0700
USW0080108,20200212,TMIN,82,,,W,1700
USW0080108,20200219,PRCP,3,,,W,0700
USW0080108,20200219,SNWD,15,,,W,
USW0080108,20200225,SNOW,58,,,W,1800
USW0080108,20200225,PRCP,27,,,N,1800
USW0080108,20200225,TMIN,103,,,X,1800
USW0080108,20200304,SNWD,45,,,N,0700
USW0080108,20200304,PRCP,22,,,N,1700
USW0080108,20200311,TMAX,194,,,X,0800
USW0080108,20200311,PRCP,67,,,X,0700
USW0080108,20200311,TMIN,106,,,W,0700
USW0080108,20200311,SNOW,2,,,N,1800
USW0080108,20200312,TMAX,365,,,7,1700
USW0080108,20200312,TMIN,-18,,,X,0800
USW0080108,20200316,SNWD,47,,,K,
USW0080108,20200316,TMIN,135,,,K,1800
USW0080108,20200317,PRCP,28,,,7,0700
USW0080108,20200317,SNOW,2,,,7,
USW0080108,20200317,TMIN,9,,,7,0700
USW0080108,20200322,SNOW,4,,,X,1800
USW0080108,20200322,PRCP,14,,,7,0800
USW0080108,20200328,TMAX,245,,,7,1800
USW0080108,20200328,SNOW,5,,,N,1700
USW0080108,20200329,SNWD,9,,,X,1800
USW0080108,20200329,SNOW,0,,,N,1800
USW0080108,20200329,TMIN,14,,,K,1800
USW0080108,20200403,SNOW,8,,,N,0800
USW0080108,20200403,PRCP,26,,,W,1800
USW0080108,20200403,TMAX,177,,,X,1800
USW0080108,20200403,TMIN,22,,,K,1800
USW0080108,20200414,TMIN,-62,,,7,0800
USW0080108,20200414,SNOW,16,,,7,
USW0080108,20200414,TMAX,232,,,K,1800
USW0080108,20200414,SNWD,58,,,K,
USW0080108,20200418,PRCP,13,,,7,0800
USW0080108,20200418,SNWD,7,,,X,
USW0080108,20200418,TMIN,44,,,X,0700
USW0080108,20200418,SNOW,3,,,K,0800
USW0080108,20200426,SNOW,1,,,W,1800
USW0080108,20200426,TMIN,119,,,X,1800
USW0080108,20200426,PRCP,15,,,X,0800
USW0080108,20200426,TMAX,297,,,N,1700
USW0080108,20200503,TMAX,261,,,N,0700
USW0080108,20200503,SNWD,30,,,7,1700
USW0080108,20200503,TMIN,-54,,,K,
USW0080108,20200519,SNWD,8,,,X,1700
USW0080108,20200519,SNOW,6,,,K,0700
USW0080108,20200519,PRCP,23,,,7,1700
USW0080108,20200519,TMIN,-13,,,N,0800
USW0080108,20200520,PRCP,12,,,N,
USW0080108,20200520,SNOW,16,,,K,
USW0080108,20200520,TMAX,60,,,W,0700
USW0080108,20200521,TMIN,0,,,7,
USW0080108,20200521,SNOW,25,,,W,
USW0080108,20200521,TMAX,206,,,X,1800
USW0080108,20200524,PRCP,12,,,K,0800
USW0080108,20200524,TMIN,-23,,,7,1800
USW0080108,20200524,TMAX,328,,,X,0700
USW0080108,20200525,TMAX,271,,,W,
USW0080108,20200525,PRCP,119,,,W,0700
USW0080108,20200525,SNOW,3,,,W,1700
USW0080108,20200525,TMIN,98,,,K,
USW0080108,20200601,TMAX,159,,,W,0800
USW0080108,20200601,SNOW,3,,,X,1800
USW0080108,20200606,PRCP,46,,,7,0800
USW0080108,20200606,TMAX,329,,,K,
USW0080108,20200607,SNOW,20,,,7,1700
USW0080108,20200607,TMIN,113,,,N,0800
USW0080108,20200608,TMIN,7,,,X,0700
USW0080108,20200608,TMAX,259,,,7,0800
USW0080108,20200608,PRCP,2,,,N,0700
USW0080108,20200608,SNOW,10,,,K,1800
USW0080108,20200612,TMIN,30,,,X,
USW0080108,20200612,SNWD,22,,,N,0800
USW0080108,20200612,SNOW,3,,,W,0800
USW0080108,20200612,PRCP,33,,,X,0800
USW0080108,20200613,PRCP,22,,,X,1700
USW0080108,20200613,SNOW,8,,,W,1800
USW0080108,20200622,SNWD,8,,,N,1700
USW0080108,20200622,SNOW,8,,,X,0800
USW0080108,20200622,TMIN,39,,,N,1800
USW0080108,20200622,TMAX,184,,,K,1800
USW0080108,20200624,SNOW,4,,,W,0700
USW0080108,20200624,TMAX,299,,,7,0800
USW0080108,20200624,PRCP,60,,,W,
USW0080108,20200624,TMIN,-16,,,X,0700
USW0080108,20200626,TMAX,222,,,N,1800
USW0080108,20200626,PRCP,11,,,N,1800
USW0080108,20200709,SNOW,0,,,N,
USW0080108,20200709,SNWD,14,,,W,1700
USW0080108,20200709,PRCP,19,,,X,1800
USW0080108,20200711,SNWD,35,,,N,
USW0080108,20200711,TMIN,125,,,W,0800
USW0080108,20200711,PRCP,3,,,7,1700
USW0080108,20200716,SNOW,1,,,7,1800
USW0080108,20200716,PRCP,24,,,7,1700
USW0080108,20200716,SNWD,26,,,X,0700
USW0080108,20200717,PRCP,34,,,K,1700
USW0080108,20200717,SNOW,17,,,K,1700
USW0080108,20200717,SNWD,37,,,K,0700
USW0080108,20200717,TMAX,135,,,X,1700
USW0080108,20200718,TMIN,149,,,X,
USW0080108,20200718,SNOW,2,,,X,1800
USW0080108,20200719,PRCP,36,,,W,0700
USW0080108,20200719,TMAX,107,,,X,0800
USW0080108,20200719,TMIN,75,,,7,
USW0080108,20200720,TMAX,245,,,K,1700
USW0080108,20200720,TMIN,-9,,,N,
USW0080108,20200720,SNOW,44,,,7,
USW0080108,20200720,SNWD,2,,,7,1800
USW0080108,20200724,TMIN,93,,,X,0700
USW0080108,20200724,PRCP,1,,,7,1700
USW0080108,20200725,SNWD,12,,,W,0700
USW0080108,20200725,TMAX,265,,,X,1800
USW0080108,20200829,SNOW,4,,,K,0700
USW0080108,20200829,TMAX,202,,,K,1800
USW0080108,20200910,TMIN,47,,,7,0700
USW0080108,20200910,SNOW,7,,,7,0700
USW0080108,20200910,SNWD,17,,,7,
USW0080108,20200910,PRCP,46,,,N,1800
USW0080108,20200917,SNOW,5,,,X,0700
USW0080108,20200917,PRCP,4,,,N,0700
USW0080108,20200917,TMIN,152,,,W,1800
USW0080108,20200924,SNOW,20,,,X,
USW0080108,20200924,TMAX,162,,,X,1700
USW0080108,20200924,SNWD,87,,,K,0700
USW0080108,20200924,PRCP,38,,,X,
USW0080108,20200929,PRCP,71,,,K,
USW0080108,20200929,TMIN,-1,,,7,1700
USW0080108,20200929,SNOW,31,,,7,0800
USW0080108,20200929,SNWD,4,,,K,0700
USW0080108,20201001,TMIN,171,,,N,0700
USW0080108,20201001,PRCP,36,,,W,
USW0080108,20201001,SNWD,21,,,7,0700
USW0080108,20201001,TMAX,214,,,7,
USW0080108,20201003,SNOW,2,,,7,
USW0080108,20201003,TMIN,103,,,N,1700
USW0080108,20201003,TMAX,175,,,X,0800
USW0080108,20201007,SNOW,10,,,N,
USW0080108,20201007,TMAX,206,,,X,1700
USW0080108,20201008,TMAX,137,,,N,0700
USW0080108,20201008,SNWD,8,,,N,0800
USW0080108,20201008,PRCP,53,,,7,0700
USW0080108,20201015,SNWD,1,,,X,0800
USW0080108,20201015,TMIN,104,,,W,
USW0080108,20201015,SNOW,7,,,W,1800
USW0080108,20201020,PRCP,3,,,7,1700
USW0080108,20201020,TMAX,242,,,K,0800
USW0080108,20201025,SNOW,5,,,K,0700
USW0080108,20201025,TMAX,208,,,K,0800
USW0080108,20201025,TMIN,-4,,,X,1800
USW0080108,20201025,PRCP,54,,,N,1700
USW0080108,20201029,PRCP,43,,,X,0700
USW0080108,20201029,TMIN,59,,,W,0700
USW0080108,20201101,SNOW,0,,,K,
USW0080108,20201101,PRCP,5,,,W,
USW0080108,20201101,SNWD,5,,,X,
USW0080108,20201107,SNWD,18,,,W,1700
USW0080108,20201107,SNOW,25,,,7,0700
