h3_index,year,month,obs_count,total_pollinators,species_richness,PRCP,SNOW,SNWD,TMAX,TMIN,avg_crop_val,merged_abstracts,image_path
86264b937ffffff,2021,8,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,"Urban gardens in Central Valley CA provide crucial refuge for native bumblebee amidst surrounding agricultural monocultures. Species richness was 305x higher in garden plots. This study evaluates the impact of glyphosate exposure on Bombus terrestris colonies across Pacific Northwest. Results indicate a 43% decline in colony health metrics over the study period. A meta-analysis of 52 studies spanning 8 years demonstrates that glyphosate negatively affects native bumblebee foraging behavior and navigation abilities. Habitat fragmentation in Southern US leads to reduced genetic diversity in native Osmia lignaria populations. We analyzed 40 sampling sites over 13 years. Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting native bumblebee pollination networks. Mean bloom date advanced by 2 days per decade.",0
86264c847ffffff,2021,3,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,This study evaluates the impact of imidacloprid exposure on native bumblebee colonies across Great Plains. Results indicate a 36% decline in colony health metrics over the study period. A meta-analysis of 254 studies spanning 6 years demonstrates that organophosphate negatively affects native bumblebee foraging behavior and navigation abilities.,0
86264d76fffffff,2023,2,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"Long-term monitoring of Megachile rotundata populations in Central Valley CA reveals significant population declines linked to organophosphate application rates. We recommend immediate policy intervention. Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting Bombus terrestris pollination networks. Mean bloom date advanced by 4 days per decade. Habitat fragmentation in Midwest US leads to reduced genetic diversity in native Megachile rotundata populations. We analyzed 142 sampling sites over 12 years. Climate change shifts the phenology of flowering plants in Eastern Seaboard, disrupting native bumblebee pollination networks. Mean bloom date advanced by 8 days per decade. Urban gardens in Great Plains provide crucial refuge for Osmia lignaria amidst surrounding agricultural monocultures. Species richness was 405x higher in garden plots. A meta-analysis of 280 studies spanning 14 years demonstrates that clothianidin negatively affects native bumblebee foraging behavior and navigation abilities. Urban gardens in Great Plains provide crucial refuge for Bombus impatiens amidst surrounding agricultural monocultures. Species richness was 210x higher in garden plots.",0
86265021fffffff,2020,2,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,Residues of organophosphate found in pollen samples correlate with increased mortality in Bombus terrestris. Lethal dose thresholds were exceeded in 38% of tested fields. Field trials in Southern US show that integrated pest management reduces Bombus terrestris mortality by 58% compared to conventional glyphosate application schedules.,0
86265052fffffff,2021,5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting Bombus impatiens pollination networks. Mean bloom date advanced by 4 days per decade. Climate change shifts the phenology of flowering plants in Midwest US, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 2 days per decade. Residues of clothianidin found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 8% of tested fields.",0
86265204fffffff,2020,3,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting Megachile rotundata pollination networks. Mean bloom date advanced by 8 days per decade. A meta-analysis of 309 studies spanning 13 years demonstrates that neonicotinoid negatively affects Osmia lignaria foraging behavior and navigation abilities. Field trials in Eastern Seaboard show that integrated pest management reduces Apis mellifera mortality by 37% compared to conventional thiamethoxam application schedules. Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 9 days per decade. Climate change shifts the phenology of flowering plants in Southern US, disrupting Apis mellifera pollination networks. Mean bloom date advanced by 4 days per decade. A meta-analysis of 261 studies spanning 15 years demonstrates that clothianidin negatively affects native bumblebee foraging behavior and navigation abilities.",0
8626522afffffff,2023,12,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,A meta-analysis of 318 studies spanning 7 years demonstrates that imidacloprid negatively affects Osmia lignaria foraging behavior and navigation abilities. Residues of neonicotinoid found in pollen samples correlate with increased mortality in Megachile rotundata. Lethal dose thresholds were exceeded in 9% of tested fields. Habitat fragmentation in Pacific Northwest leads to reduced genetic diversity in native Megachile rotundata populations. We analyzed 343 sampling sites over 13 years. Residues of organophosphate found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 36% of tested fields. Residues of imidacloprid found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 54% of tested fields.,0
86265268fffffff,2021,8,1,50,1,0.0,0.0,0.0,0.0,0.0,0.0,"Urban gardens in Central Valley CA provide crucial refuge for native bumblebee amidst surrounding agricultural monocultures. Species richness was 305x higher in garden plots. This study evaluates the impact of glyphosate exposure on Bombus terrestris colonies across Pacific Northwest. Results indicate a 43% decline in colony health metrics over the study period. A meta-analysis of 52 studies spanning 8 years demonstrates that glyphosate negatively affects native bumblebee foraging behavior and navigation abilities. Habitat fragmentation in Southern US leads to reduced genetic diversity in native Osmia lignaria populations. We analyzed 40 sampling sites over 13 years. Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting native bumblebee pollination networks. Mean bloom date advanced by 2 days per decade.",0
862652d07ffffff,2022,4,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
862653b17ffffff,2021,8,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,"Urban gardens in Central Valley CA provide crucial refuge for native bumblebee amidst surrounding agricultural monocultures. Species richness was 305x higher in garden plots. This study evaluates the impact of glyphosate exposure on Bombus terrestris colonies across Pacific Northwest. Results indicate a 43% decline in colony health metrics over the study period. A meta-analysis of 52 studies spanning 8 years demonstrates that glyphosate negatively affects native bumblebee foraging behavior and navigation abilities. Habitat fragmentation in Southern US leads to reduced genetic diversity in native Osmia lignaria populations. We analyzed 40 sampling sites over 13 years. Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting native bumblebee pollination networks. Mean bloom date advanced by 2 days per decade.",0
86265568fffffff,2022,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
862655877ffffff,2021,5,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting Bombus impatiens pollination networks. Mean bloom date advanced by 4 days per decade. Climate change shifts the phenology of flowering plants in Midwest US, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 2 days per decade. Residues of clothianidin found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 8% of tested fields.",0
862655c5fffffff,2023,2,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"Long-term monitoring of Megachile rotundata populations in Central Valley CA reveals significant population declines linked to organophosphate application rates. We recommend immediate policy intervention. Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting Bombus terrestris pollination networks. Mean bloom date advanced by 4 days per decade. Habitat fragmentation in Midwest US leads to reduced genetic diversity in native Megachile rotundata populations. We analyzed 142 sampling sites over 12 years. Climate change shifts the phenology of flowering plants in Eastern Seaboard, disrupting native bumblebee pollination networks. Mean bloom date advanced by 8 days per decade. Urban gardens in Great Plains provide crucial refuge for Osmia lignaria amidst surrounding agricultural monocultures. Species richness was 405x higher in garden plots. A meta-analysis of 280 studies spanning 14 years demonstrates that clothianidin negatively affects native bumblebee foraging behavior and navigation abilities. Urban gardens in Great Plains provide crucial refuge for Bombus impatiens amidst surrounding agricultural monocultures. Species richness was 210x higher in garden plots.",0
862656077ffffff,2021,5,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting Bombus impatiens pollination networks. Mean bloom date advanced by 4 days per decade. Climate change shifts the phenology of flowering plants in Midwest US, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 2 days per decade. Residues of clothianidin found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 8% of tested fields.",0
